[2025-03-16 15:00:36 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/Llama-2-7b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/Llama-2-7b-hf-0.4', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=15, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.4.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 15:00:43 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 15:00:43 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_Llama_wikitext2_128.cache
[2025-03-16 15:00:43 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 15:00:43 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.4.pkl
[2025-03-16 15:00:47 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 17:06:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 6 loss:0.018348049372434616 norm:0.001318058231845498 max memory_allocated 38139.40673828125 
[2025-03-16 17:07:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 7 loss:0.01741458848118782 norm:0.001130331656895578 max memory_allocated 38139.40673828125 
[2025-03-16 17:08:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 8 loss:0.016637157648801804 norm:0.0010111399460583925 max memory_allocated 38139.40673828125 
[2025-03-16 17:09:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 9 loss:0.015992140397429466 norm:0.0009008653578348458 max memory_allocated 38139.40673828125 
[2025-03-16 17:10:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 10 loss:0.015503283590078354 norm:0.0008084331057034433 max memory_allocated 38139.40673828125 
[2025-03-16 17:11:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 11 loss:0.015165717341005802 norm:0.0007309984648600221 max memory_allocated 38139.40673828125 
[2025-03-16 17:12:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 12 loss:0.014838232658803463 norm:0.0006651307339780033 max memory_allocated 38139.40673828125 
[2025-03-16 17:12:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 13 loss:0.01449468545615673 norm:0.0006074577104300261 max memory_allocated 38139.40673828125 
[2025-03-16 17:13:55 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 14 loss:0.01426054909825325 norm:0.0005775911849923432 max memory_allocated 38139.40673828125 
[2025-03-16 17:14:26 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 9 to 10 ===
[2025-03-16 17:15:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 0 loss:0.050010692328214645 norm:0.003422596026211977 max memory_allocated 38139.57861328125 
[2025-03-16 17:16:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 1 loss:0.028172478079795837 norm:0.0014241909375414252 max memory_allocated 38139.57861328125 
[2025-03-16 17:17:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 2 loss:0.022466495633125305 norm:0.000993375084362924 max memory_allocated 38139.57861328125 
[2025-03-16 17:18:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 3 loss:0.019384335726499557 norm:0.0007914857123978436 max memory_allocated 38139.57861328125 
[2025-03-16 17:19:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 4 loss:0.017361527308821678 norm:0.0006652172305621207 max memory_allocated 38139.57861328125 
[2025-03-16 17:20:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 5 loss:0.016073456034064293 norm:0.00058829749468714 max memory_allocated 38139.57861328125 
[2025-03-16 17:21:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 6 loss:0.015097684226930141 norm:0.0005185128538869321 max memory_allocated 38139.57861328125 
[2025-03-16 17:22:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 7 loss:0.014345950447022915 norm:0.00048248469829559326 max memory_allocated 38139.57861328125 
[2025-03-16 17:23:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 8 loss:0.013883057050406933 norm:0.0004592282639350742 max memory_allocated 38139.57861328125 
[2025-03-16 17:24:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 9 loss:0.013441442511975765 norm:0.000422166456701234 max memory_allocated 38139.57861328125 
[2025-03-16 17:24:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 10 loss:0.013114524073898792 norm:0.00041132085607387125 max memory_allocated 38139.57861328125 
[2025-03-16 17:25:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 11 loss:0.012887823395431042 norm:0.00038991300971247256 max memory_allocated 38139.57861328125 
[2025-03-16 17:26:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 12 loss:0.012688723392784595 norm:0.0003825482272077352 max memory_allocated 38139.57861328125 
[2025-03-16 17:27:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 13 loss:0.01250222884118557 norm:0.000374569179257378 max memory_allocated 38139.57861328125 
[2025-03-16 17:28:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 9-10 epoch 14 loss:0.012334812432527542 norm:0.0003601046628318727 max memory_allocated 38139.57861328125 
[2025-03-16 17:29:18 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 10 to 11 ===
[2025-03-16 17:30:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 0 loss:0.04994466155767441 norm:0.007691818755120039 max memory_allocated 38139.75048828125 
[2025-03-16 17:31:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 1 loss:0.03380988910794258 norm:0.004004709422588348 max memory_allocated 38139.75048828125 
[2025-03-16 17:32:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 2 loss:0.02724369801580906 norm:0.002657651901245117 max memory_allocated 38139.75048828125 
[2025-03-16 17:33:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 3 loss:0.023384232074022293 norm:0.0018888463964685798 max memory_allocated 38139.75048828125 
[2025-03-16 17:34:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 4 loss:0.02082272246479988 norm:0.0014112087665125728 max memory_allocated 38139.75048828125 
[2025-03-16 17:35:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 5 loss:0.019024481996893883 norm:0.0011983553413301706 max memory_allocated 38139.75048828125 
[2025-03-16 17:36:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 6 loss:0.017742037773132324 norm:0.0010293383384123445 max memory_allocated 38139.75048828125 
[2025-03-16 17:37:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 7 loss:0.01687304675579071 norm:0.0008858057553879917 max memory_allocated 38139.75048828125 
[2025-03-16 17:37:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 8 loss:0.01616518758237362 norm:0.0008048527524806559 max memory_allocated 38139.75048828125 
[2025-03-16 17:38:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 9 loss:0.01568785309791565 norm:0.0007231145864352584 max memory_allocated 38139.75048828125 
[2025-03-16 17:39:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 10 loss:0.015251105651259422 norm:0.0006751576438546181 max memory_allocated 38139.75048828125 
[2025-03-16 17:40:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 11 loss:0.014876553788781166 norm:0.0006172553985379636 max memory_allocated 38139.75048828125 
[2025-03-16 17:41:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 12 loss:0.014613304287195206 norm:0.0005769536946900189 max memory_allocated 38139.75048828125 
[2025-03-16 17:42:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 13 loss:0.0143122598528862 norm:0.0005416335770860314 max memory_allocated 38139.75048828125 
[2025-03-16 17:43:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 10-11 epoch 14 loss:0.014134334400296211 norm:0.0005020091193728149 max memory_allocated 38139.75048828125 
[2025-03-16 17:44:14 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 11 to 12 ===
[2025-03-16 17:45:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 0 loss:0.039452891796827316 norm:0.003739461535587907 max memory_allocated 38139.92236328125 
[2025-03-16 17:46:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 1 loss:0.02617340348660946 norm:0.0017724158242344856 max memory_allocated 38139.92236328125 
[2025-03-16 17:47:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 2 loss:0.02162664383649826 norm:0.0012413554359227419 max memory_allocated 38139.92236328125 
[2025-03-16 17:48:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 3 loss:0.018904726952314377 norm:0.0009737214422784746 max memory_allocated 38139.92236328125 
[2025-03-16 17:49:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 4 loss:0.016986781731247902 norm:0.0008137229015119374 max memory_allocated 38139.92236328125 
[2025-03-16 17:50:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 5 loss:0.0158389899879694 norm:0.0007075225003063679 max memory_allocated 38139.92236328125 
[2025-03-16 17:51:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 6 loss:0.014891576953232288 norm:0.000626654364168644 max memory_allocated 38139.92236328125 
[2025-03-16 17:52:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 7 loss:0.014219188131392002 norm:0.0005580776487477124 max memory_allocated 38139.92236328125 
[2025-03-16 17:52:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 8 loss:0.013706417754292488 norm:0.000517965410836041 max memory_allocated 38139.92236328125 
[2025-03-16 17:53:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 9 loss:0.013303163461387157 norm:0.00048340726061724126 max memory_allocated 38139.92236328125 
[2025-03-16 17:54:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 10 loss:0.012950221076607704 norm:0.0004574035992845893 max memory_allocated 38139.92236328125 
[2025-03-16 17:55:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 11 loss:0.01267253514379263 norm:0.00043021427700296044 max memory_allocated 38139.92236328125 
[2025-03-16 17:56:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 12 loss:0.012492594309151173 norm:0.0004117249045521021 max memory_allocated 38139.92236328125 
[2025-03-16 17:57:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 13 loss:0.012340608984231949 norm:0.00039061359711922705 max memory_allocated 38139.92236328125 
[2025-03-16 17:58:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 11-12 epoch 14 loss:0.012172787450253963 norm:0.00037859089206904173 max memory_allocated 38139.92236328125 
[2025-03-16 17:59:10 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 12 to 13 ===
[2025-03-16 18:00:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 0 loss:0.032726626843214035 norm:0.002598866820335388 max memory_allocated 38140.09423828125 
[2025-03-16 18:01:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 1 loss:0.023364312946796417 norm:0.0013676028465852141 max memory_allocated 38140.09423828125 
[2025-03-16 18:02:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 2 loss:0.01911400631070137 norm:0.0009163085487671196 max memory_allocated 38140.09423828125 
[2025-03-16 18:03:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 3 loss:0.016553623601794243 norm:0.0006556540611200035 max memory_allocated 38140.09423828125 
[2025-03-16 18:04:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 4 loss:0.015048847533762455 norm:0.0005310127744451165 max memory_allocated 38140.09423828125 
[2025-03-16 18:04:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 5 loss:0.014094595797359943 norm:0.00044442969374358654 max memory_allocated 38140.09423828125 
[2025-03-16 18:05:55 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 6 loss:0.013439847156405449 norm:0.0003847367479465902 max memory_allocated 38140.09423828125 
[2025-03-16 18:06:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 7 loss:0.01295356173068285 norm:0.0003524205239955336 max memory_allocated 38140.09423828125 
[2025-03-16 18:07:49 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 8 loss:0.01260552927851677 norm:0.0003223730018362403 max memory_allocated 38140.09423828125 
[2025-03-16 18:08:46 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 9 loss:0.012375613674521446 norm:0.0003084453637711704 max memory_allocated 38140.09423828125 
[2025-03-16 18:09:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 10 loss:0.01216929778456688 norm:0.00029499511583708227 max memory_allocated 38140.09423828125 
[2025-03-16 18:10:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 11 loss:0.012037638574838638 norm:0.00028388036298565567 max memory_allocated 38140.09423828125 
[2025-03-16 18:11:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 12 loss:0.011910305358469486 norm:0.0002712077694013715 max memory_allocated 38140.09423828125 
[2025-03-16 18:12:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 13 loss:0.011804135516285896 norm:0.0002620127343107015 max memory_allocated 38140.09423828125 
[2025-03-16 18:13:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 12-13 epoch 14 loss:0.011710355058312416 norm:0.0002582409360911697 max memory_allocated 38140.09423828125 
[2025-03-16 18:14:01 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 13 to 14 ===
[2025-03-16 18:15:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 0 loss:0.03815806657075882 norm:0.003396894782781601 max memory_allocated 38140.26611328125 
[2025-03-16 18:16:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 1 loss:0.028562240302562714 norm:0.00207632128149271 max memory_allocated 38140.26611328125 
[2025-03-16 18:16:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 2 loss:0.02414337545633316 norm:0.001526471576653421 max memory_allocated 38140.26611328125 
[2025-03-16 18:17:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 3 loss:0.021082241088151932 norm:0.0011417851783335209 max memory_allocated 38140.26611328125 
[2025-03-16 18:18:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 4 loss:0.019362054765224457 norm:0.0009118856396526098 max memory_allocated 38140.26611328125 
[2025-03-16 18:19:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 5 loss:0.01821260154247284 norm:0.0007777942810207605 max memory_allocated 38140.26611328125 
[2025-03-16 18:20:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 6 loss:0.017342524603009224 norm:0.0006896439590491354 max memory_allocated 38140.26611328125 
[2025-03-16 18:21:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 7 loss:0.016665862873196602 norm:0.0006089366506785154 max memory_allocated 38140.26611328125 
[2025-03-16 18:22:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 8 loss:0.01618720404803753 norm:0.000549880787730217 max memory_allocated 38140.26611328125 
[2025-03-16 18:23:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 9 loss:0.015821216627955437 norm:0.0005040931864641607 max memory_allocated 38140.26611328125 
[2025-03-16 18:24:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 10 loss:0.015496404841542244 norm:0.0004685071180574596 max memory_allocated 38140.26611328125 
[2025-03-16 18:25:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 11 loss:0.015269128605723381 norm:0.0004380435566417873 max memory_allocated 38140.26611328125 
[2025-03-16 18:26:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 12 loss:0.015055118128657341 norm:0.0004150068270973861 max memory_allocated 38140.26611328125 
[2025-03-16 18:27:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 13 loss:0.014839356765151024 norm:0.00039531401125714183 max memory_allocated 38140.26611328125 
[2025-03-16 18:28:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 13-14 epoch 14 loss:0.014700524508953094 norm:0.0003792430798057467 max memory_allocated 38140.26611328125 
[2025-03-16 18:28:52 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 14 to 15 ===
[2025-03-16 18:29:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 0 loss:0.052948080003261566 norm:0.003489739028736949 max memory_allocated 38140.43798828125 
[2025-03-16 18:30:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 1 loss:0.032368071377277374 norm:0.0015395801747217774 max memory_allocated 38140.43798828125 
[2025-03-16 18:31:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 2 loss:0.02477278560400009 norm:0.0008857592474669218 max memory_allocated 38140.43798828125 
[2025-03-16 18:32:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 3 loss:0.02134702354669571 norm:0.0006916060810908675 max memory_allocated 38140.43798828125 
[2025-03-16 18:33:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 4 loss:0.01933230645954609 norm:0.0005811583250761032 max memory_allocated 38140.43798828125 
[2025-03-16 18:34:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 5 loss:0.01803220622241497 norm:0.0005024089477956295 max memory_allocated 38140.43798828125 
[2025-03-16 18:35:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 6 loss:0.017137106508016586 norm:0.00044328259536996484 max memory_allocated 38140.43798828125 
[2025-03-16 18:36:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 7 loss:0.016441965475678444 norm:0.00040787074249237776 max memory_allocated 38140.43798828125 
[2025-03-16 18:37:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 8 loss:0.015939995646476746 norm:0.000388842512620613 max memory_allocated 38140.43798828125 
[2025-03-16 18:38:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 9 loss:0.015552189201116562 norm:0.000375797797460109 max memory_allocated 38140.43798828125 
[2025-03-16 18:39:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 10 loss:0.015168012119829655 norm:0.00034371705260127783 max memory_allocated 38140.43798828125 
[2025-03-16 18:40:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 11 loss:0.014858102425932884 norm:0.00032036533229984343 max memory_allocated 38140.43798828125 
[2025-03-16 18:41:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 12 loss:0.014680076390504837 norm:0.00031032640254125 max memory_allocated 38140.43798828125 
[2025-03-16 18:42:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 13 loss:0.014492559246718884 norm:0.00029790413100272417 max memory_allocated 38140.43798828125 
[2025-03-16 18:43:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 14-15 epoch 14 loss:0.014330120757222176 norm:0.0002880839165300131 max memory_allocated 38140.43798828125 
[2025-03-16 18:43:42 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 15 to 16 ===
[2025-03-16 18:44:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 0 loss:0.030357372015714645 norm:0.0014285626821219921 max memory_allocated 38140.60986328125 
[2025-03-16 18:45:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 1 loss:0.022188646718859673 norm:0.0007343387696892023 max memory_allocated 38140.60986328125 
[2025-03-16 18:46:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 2 loss:0.01814854145050049 norm:0.0004943741951137781 max memory_allocated 38140.60986328125 
[2025-03-16 18:47:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 3 loss:0.0160338394343853 norm:0.0003712962497957051 max memory_allocated 38140.60986328125 
[2025-03-16 18:48:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 4 loss:0.01498470176011324 norm:0.0003061782044824213 max memory_allocated 38140.60986328125 
[2025-03-16 18:49:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 5 loss:0.014230331405997276 norm:0.0002580898581072688 max memory_allocated 38140.60986328125 
[2025-03-16 18:50:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 6 loss:0.01370356883853674 norm:0.0002333266893401742 max memory_allocated 38140.60986328125 
[2025-03-16 18:51:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 7 loss:0.01332143321633339 norm:0.00021429875050671399 max memory_allocated 38140.60986328125 
[2025-03-16 18:52:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 8 loss:0.013084124773740768 norm:0.00020042680262122303 max memory_allocated 38140.60986328125 
[2025-03-16 18:53:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 9 loss:0.01289144903421402 norm:0.0001927241391967982 max memory_allocated 38140.60986328125 
[2025-03-16 18:54:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 10 loss:0.012718897312879562 norm:0.00018728509894572198 max memory_allocated 38140.60986328125 
[2025-03-16 18:55:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 11 loss:0.012590257450938225 norm:0.00017923992709256709 max memory_allocated 38140.60986328125 
[2025-03-16 18:56:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 12 loss:0.012503526173532009 norm:0.0001719816937111318 max memory_allocated 38140.60986328125 
[2025-03-16 18:57:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 13 loss:0.01244613341987133 norm:0.00017117596871685237 max memory_allocated 38140.60986328125 
[2025-03-16 18:58:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 15-16 epoch 14 loss:0.012360199354588985 norm:0.00016523264639545232 max memory_allocated 38140.60986328125 
[2025-03-16 18:58:33 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 16 to 17 ===
[2025-03-16 18:59:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 0 loss:0.030026860535144806 norm:0.0021188165992498398 max memory_allocated 38140.78173828125 
[2025-03-16 19:00:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 1 loss:0.023192401975393295 norm:0.0010514160385355353 max memory_allocated 38140.78173828125 
[2025-03-16 19:01:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 2 loss:0.01957588642835617 norm:0.0007436623563989997 max memory_allocated 38140.78173828125 
[2025-03-16 19:02:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 3 loss:0.017624130472540855 norm:0.0005741636268794537 max memory_allocated 38140.78173828125 
[2025-03-16 19:03:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 4 loss:0.016437899321317673 norm:0.00042844944982789457 max memory_allocated 38140.78173828125 
[2025-03-16 19:04:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 5 loss:0.01567423902451992 norm:0.000359631929313764 max memory_allocated 38140.78173828125 
[2025-03-16 19:05:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 6 loss:0.01514639426022768 norm:0.000312805495923385 max memory_allocated 38140.78173828125 
[2025-03-16 19:06:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 7 loss:0.01471002772450447 norm:0.00025884038768708706 max memory_allocated 38140.78173828125 
[2025-03-16 19:07:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 8 loss:0.014370052143931389 norm:0.00025147845735773444 max memory_allocated 38140.78173828125 
[2025-03-16 19:08:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 9 loss:0.014157239347696304 norm:0.00024335310445167124 max memory_allocated 38140.78173828125 
[2025-03-16 19:09:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 10 loss:0.013990134000778198 norm:0.00023054717166814953 max memory_allocated 38140.78173828125 
[2025-03-16 19:10:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 11 loss:0.013866211287677288 norm:0.0002224083582405001 max memory_allocated 38140.78173828125 
[2025-03-16 19:10:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 12 loss:0.0137583427131176 norm:0.0002127139741787687 max memory_allocated 38140.78173828125 
[2025-03-16 19:11:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 13 loss:0.013690588995814323 norm:0.00020957477681804448 max memory_allocated 38140.78173828125 
[2025-03-16 19:12:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 16-17 epoch 14 loss:0.013635430485010147 norm:0.00020293908892199397 max memory_allocated 38140.78173828125 
[2025-03-16 19:13:23 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 17 to 18 ===
[2025-03-16 19:14:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 17-18 epoch 0 loss:0.03332309052348137 norm:0.0014198173303157091 max memory_allocated 38140.95361328125 
[2025-03-16 19:15:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 17-18 epoch 1 loss:0.023604251444339752 norm:0.0006765408325009048 max memory_allocated 38140.95361328125 
[2025-03-16 19:16:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 17-18 epoch 2 loss:0.018945734947919846 norm:0.000476070650620386 max memory_allocated 38140.95361328125 
[2025-03-16 19:17:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 17-18 epoch 3 loss:0.016967272385954857 norm:0.0003793402574956417 max memory_allocated 38140.95361328125 
